GEO_ID,NAME,DP03_0001E,DP03_0002PE,DP03_0007PE,DP03_0013PE,DP03_0015PE,DP03_0017PE,DP03_0021PE,DP03_0025E,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0031PE,DP03_0041PE,DP03_0042PE,DP03_0043PE,DP03_0045PE,DP03_0062E,DP03_0063E,DP03_0074PE,DP03_0088E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0096PE,DP03_0097PE,DP03_0098PE,DP03_0099E,DP03_0099PE,DP03_0108PE,DP03_0113PE,DP03_0118PE,tract_id
1400000US36061001800,"Census Tract 18, New York County, New York",6908,61.5,38.5,56.2,96.4,79.9,50.0,27.6,52.4,22.9,17.3,4.4,19.5,15.6,20.1,0.9,50797,77823,24.8,36102,44981,63269,53777,93.1,46.6,47.8,516,6.9,7.6,28.3,14.5,001800
1400000US36061002000,"Census Tract 20, New York County, New York",3692,34.4,65.6,29.1,42.0,38.0,71.6,39.2,30.2,33.7,21.1,8.7,14.0,27.5,19.1,5.6,16192,29935,54.8,13679,23670,37616,31042,95.1,26.1,75.5,227,4.9,6.7,22.1,8.6,002000
1400000US36061002100,"Census Tract 21, New York County, New York",4927,77.8,22.2,71.4,56.1,58.2,55.0,24.5,73.4,3.8,21.0,0.2,20.9,11.9,8.1,1.2,"250,000+",410684,1.7,170029,159234,"250,000+",157863,98.7,93.4,8.6,87,1.3,1.5,60.9,1.0,002100
1400000US36061002201,"Census Tract 22.01, New York County, New York",5887,47.8,52.2,38.7,71.1,73.0,70.1,36.6,39.4,25.4,24.4,7.5,14.9,23.2,13.3,3.9,25900,51660,36.1,26785,36124,55813,67756,90.9,50.4,48.6,584,9.1,5.4,41.4,13.4,002201
1400000US36061002202,"Census Tract 22.02, New York County, New York",1852,74.5,25.5,69.1,62.5,91.9,60.1,29.3,67.7,13.5,18.7,0.1,34.9,13.7,9.4,2.6,83092,103664,12.6,64989,68032,99126,69969,87.3,68.2,23.8,241,12.7,14.3,56.6,5.2,002202
1400000US36061002400,"Census Tract 24, New York County, New York",3530,32.5,67.5,28.0,28.3,19.8,65.2,43.0,28.2,37.6,23.4,10.8,8.8,32.0,12.3,2.0,14960,23656,62.5,11899,22272,47679,35852,89.7,20.6,74.5,426,10.3,26.9,36.3,7.1,002400
1400000US36061002500,"Census Tract 25, New York County, New York",4708,39.9,60.1,32.6,47.1,69.8,52.3,38.5,23.0,39.9,19.6,13.7,14.1,21.0,20.1,4.2,19973,30581,60.4,13489,20333,28828,30880,95.1,26.7,74.5,269,4.9,11.9,3.2,3.8,002500
1400000US36061002601,"Census Tract 26.01, New York County, New York",3230,61.8,38.2,59.0,86.4,63.0,54.7,33.8,42.1,18.4,26.8,8.0,20.5,21.9,5.3,1.4,45145,76950,31.6,34647,40712,48523,46759,94.5,50.5,48.1,201,5.5,3.9,17.5,13.4,002601
1400000US36061002602,"Census Tract 26.02, New York County, New York",3620,69.8,30.2,63.6,51.3,44.6,50.0,32.6,68.4,10.3,20.2,1.1,33.7,18.6,8.6,1.2,64879,99338,19.6,57462,58256,64828,74028,96.1,69.3,30.0,150,3.9,3.7,0.0,10.8,002602
1400000US36061002700,"Census Tract 27, New York County, New York",1252,57.6,42.4,49.2,50.8,63.5,67.0,33.5,48.2,17.7,21.2,7.4,17.2,17.4,10.7,6.6,74844,129147,10.3,58232,67738,98125,73125,87.3,65.1,34.2,182,12.7,8.7,0.0,13.7,002700
1400000US36061002800,"Census Tract 28, New York County, New York",5698,59.1,40.9,54.9,81.1,43.2,64.6,34.3,46.3,18.3,28.5,4.5,22.6,25.6,8.4,1.2,42466,73209,24.0,38464,49689,73296,53073,97.7,58.4,48.1,152,2.3,3.9,11.8,1.8,002800
1400000US36061002900,"Census Tract 29, New York County, New York",5619,38.6,61.4,42.4,69.7,96.6,25.8,26.9,42.8,25.5,19.2,8.1,15.9,16.7,14.7,0.0,27247,53010,46.6,23078,21852,30336,52476,91.8,31.7,64.7,400,8.2,8.9,40.0,28.5,002900
1400000US36061003001,"Census Tract 30.01, New York County, New York",3743,84.3,15.7,72.8,65.7,100.0,53.9,30.9,55.6,11.1,23.8,7.4,38.3,6.4,11.5,0.6,74286,107074,6.6,66629,61297,84908,58977,93.2,75.6,20.4,268,6.8,7.4,14.9,4.9,003001
1400000US36061003002,"Census Tract 30.02, New York County, New York",2678,69.7,30.3,71.7,100.0,98.4,52.8,27.9,64.4,14.0,16.4,4.0,24.0,18.6,16.2,3.7,54531,90742,14.8,54837,63667,92321,67875,95.9,66.7,35.7,119,4.1,4.4,0.0,10.8,003002
1400000US36061003100,"Census Tract 31, New York County, New York",2506,61.5,38.5,54.6,82.8,37.2,46.1,22.8,59.0,9.3,31.2,0.4,21.3,23.0,6.2,1.3,197000,257110,4.6,74933,42625,196500,100972,97.9,87.4,13.0,55,2.1,1.5,0.0,2.6,003100
1400000US36061003200,"Census Tract 32, New York County, New York",7477,64.8,35.2,60.4,72.9,55.6,51.7,30.2,66.4,13.0,13.9,3.8,32.1,14.1,8.2,1.3,64682,96374,4.7,60843,64800,72384,83225,93.4,78.0,23.8,515,6.6,5.6,37.1,12.9,003200
1400000US36061003300,"Census Tract 33, New York County, New York",4129,81.4,18.6,70.0,76.0,59.8,54.5,27.8,66.1,3.8,27.0,0.8,23.7,15.7,8.4,1.0,199347,410867,3.0,197011,102120,"250,000+",98700,99.5,94.1,8.6,25,0.5,0.4,0.0,3.2,003300
1400000US36061003400,"Census Tract 34, New York County, New York",6101,73.0,27.0,67.0,100.0,11.2,61.5,30.5,71.4,7.7,20.9,0.0,35.7,10.0,11.8,3.3,79452,109734,8.1,65190,76310,104298,79370,97.1,73.6,28.6,188,2.9,1.9,2.6,6.5,003400
1400000US36061003601,"Census Tract 36.01, New York County, New York",2859,63.1,36.9,56.2,81.9,70.2,64.0,31.1,44.4,18.5,25.8,3.9,18.8,29.3,12.4,1.1,48832,90386,30.8,44172,42031,56118,54583,94.4,53.4,46.5,179,5.6,7.6,8.2,9.0,003601
1400000US36061003602,"Census Tract 36.02, New York County, New York",3040,69.7,30.3,64.0,100.0,100.0,53.1,27.0,74.1,5.8,14.9,4.9,24.3,23.3,8.5,1.0,90625,120663,7.6,57934,62649,89688,64403,93.9,72.0,23.9,187,6.1,5.4,11.5,8.7,003602
1400000US36061003700,"Census Tract 37, New York County, New York",2203,77.1,22.9,71.2,56.0,80.9,46.7,28.1,74.2,4.1,18.9,0.5,26.1,9.5,6.1,0.6,153281,295326,0.0,156018,104659,136944,105172,92.8,85.9,14.5,182,7.2,3.7,39.3,24.2,003700
1400000US36061003800,"Census Tract 38, New York County, New York",8682,68.8,31.2,65.7,100.0,54.5,48.2,24.9,67.3,14.4,14.9,3.4,20.6,18.2,17.7,1.5,59784,100156,2.1,57380,52691,71349,69188,91.0,71.1,25.8,790,9.0,5.9,38.8,21.5,003800
1400000US36061003900,"Census Tract 39, New York County, New York",4735,72.3,27.7,65.7,50.5,42.1,44.9,26.9,71.2,1.4,26.6,0.3,22.0,11.0,7.6,1.5,184436,328124,5.2,145168,97467,213750,100875,97.1,85.1,20.4,175,2.9,1.8,0.0,13.0,003900
1400000US36061004000,"Census Tract 40, New York County, New York",7673,69.8,30.2,62.6,30.9,87.2,58.9,29.7,70.1,8.8,19.3,0.2,24.3,15.2,12.9,0.9,93077,140673,3.1,68577,69601,105119,74189,94.4,87.4,10.3,458,5.6,5.4,0.0,13.0,004000
1400000US36061004100,"Census Tract 41, New York County, New York",7504,68.8,31.3,65.0,82.6,92.0,49.7,28.0,53.0,19.0,15.3,12.4,21.6,14.6,12.0,1.6,79382,131483,22.0,59684,50385,90948,57111,93.6,62.4,35.3,519,6.4,4.0,33.1,14.1,004100
1400000US36061004200,"Census Tract 42, New York County, New York",5006,55.1,44.9,48.5,100.0,68.7,46.8,24.5,56.0,14.4,28.2,1.4,22.4,28.6,9.9,2.0,130625,230280,4.8,70893,31182,153917,122955,97.3,89.8,9.4,140,2.7,5.9,0.0,0.7,004200
1400000US36061004300,"Census Tract 43, New York County, New York",3692,68.1,31.9,61.5,67.9,0.0,64.3,27.2,72.7,5.0,18.2,1.6,36.2,12.7,13.7,0.0,74415,136217,8.8,77193,72970,84148,76574,88.5,76.2,16.1,452,11.5,11.4,3.1,17.9,004300
1400000US36061004400,"Census Tract 44, New York County, New York",15115,71.6,28.4,71.2,100.0,68.0,62.0,31.3,69.4,10.0,17.4,2.1,26.5,21.7,8.8,4.1,101736,131437,2.4,66418,64281,105573,74537,93.8,84.2,19.4,1038,6.2,7.3,0.0,13.6,004400
1400000US36061004500,"Census Tract 45, New York County, New York",819,65.4,34.6,57.4,40.7,42.5,57.7,22.4,58.3,7.3,24.3,8.7,20.3,10.2,12.4,1.2,138295,256968,8.4,111294,69706,159896,89063,96.4,84.6,21.8,36,3.6,3.4,35.7,8.1,004500
1400000US36061004700,"Census Tract 47, New York County, New York",2027,77.1,22.9,75.4,61.4,72.9,50.1,24.1,72.4,3.6,22.7,0.5,34.2,11.8,8.7,1.0,121288,207607,3.4,121373,77359,120430,78750,93.2,78.4,21.9,152,6.8,7.3,49.1,8.8,004700
1400000US36061004800,"Census Tract 48, New York County, New York",5870,66.7,33.3,59.6,81.2,49.4,49.7,25.3,71.4,6.7,20.1,0.4,19.3,19.6,6.2,3.4,116897,182190,3.5,89221,77340,99539,84611,97.4,85.4,20.0,163,2.6,3.4,10.9,3.0,004800
1400000US36061004900,"Census Tract 49, New York County, New York",4011,74.2,25.8,67.4,51.3,43.7,48.2,25.0,73.9,8.9,15.0,0.9,30.0,10.2,12.9,1.1,105000,216016,3.8,127133,76944,102059,100386,95.1,83.7,21.6,217,4.9,6.4,17.3,6.7,004900
1400000US36061005000,"Census Tract 50, New York County, New York",4675,81.9,18.1,68.1,54.4,63.2,62.8,25.6,78.2,2.6,17.8,0.6,30.6,13.8,5.5,1.8,166602,239520,1.0,138553,125231,161394,126114,96.4,91.4,12.5,186,3.6,3.3,14.1,0.0,005000
1400000US36061005200,"Census Tract 52, New York County, New York",2964,65.0,35.0,56.5,51.5,47.8,36.7,23.3,67.6,3.7,27.7,0.5,28.0,17.3,8.2,0.3,141384,237057,1.0,99434,84375,149219,95917,99.3,92.4,15.6,23,0.7,0.7,6.3,0.8,005200
1400000US36061005400,"Census Tract 54, New York County, New York",4207,75.4,24.6,70.0,24.7,86.0,56.5,22.2,81.5,1.1,15.2,1.2,34.3,7.8,2.1,2.9,169679,263182,0.4,146620,129534,149541,112500,99.5,93.4,16.2,21,0.5,0.4,0.0,3.3,005400
1400000US36061005501,"Census Tract 55.01, New York County, New York",4075,65.8,34.2,60.1,100.0,80.9,36.0,19.9,90.5,3.1,5.5,0.8,10.8,53.7,3.1,3.2,159495,197998,1.1,88662,105844,158750,105175,98.9,92.1,16.7,52,1.1,0.6,0.0,4.7,005501
1400000US36061005502,"Census Tract 55.02, New York County, New York",1865,72.3,27.7,68.3,90.1,52.1,49.1,22.0,72.5,6.1,20.5,0.0,19.9,18.1,8.4,0.0,145694,234810,2.5,119033,101354,141111,155469,94.0,81.2,17.3,124,6.0,3.6,0.0,21.7,005502
1400000US36061005600,"Census Tract 56, New York County, New York",3364,68.9,31.1,60.3,55.9,54.9,65.9,28.2,74.6,3.8,19.6,2.1,27.2,18.0,3.0,0.9,122208,238008,12.8,129275,116360,196736,169010,97.5,81.7,25.5,96,2.5,4.4,0.0,0.7,005600
1400000US36061005700,"Census Tract 57, New York County, New York",2407,72.8,27.2,68.4,92.8,61.6,60.7,23.4,84.2,2.6,12.6,0.0,30.0,11.7,4.4,0.0,177674,259452,2.3,147407,119159,155048,126509,99.7,94.9,18.8,9,0.3,0.0,0.0,4.6,005700
1400000US36061005800,"Census Tract 58, New York County, New York",3180,86.3,13.7,84.7,95.3,100.0,52.8,26.6,70.0,5.2,22.6,2.2,27.6,12.8,2.3,0.0,188385,306936,2.5,186174,132923,158174,126364,97.2,89.3,12.5,98,2.8,3.8,0.0,0.0,005800
1400000US36061005900,"Census Tract 59, New York County, New York",5067,63.1,36.9,61.0,77.1,66.7,38.7,20.2,73.7,6.9,18.8,0.6,19.0,30.0,11.3,0.4,128611,253165,0.6,130968,86790,124769,115575,98.9,92.5,23.5,58,1.1,2.2,0.0,0.0,005900
1400000US36061006000,"Census Tract 60, New York County, New York",4348,74.4,25.6,66.2,95.8,84.6,46.3,31.8,78.8,6.2,15.0,0.0,29.0,24.1,6.8,4.8,133889,194897,0.6,89762,103693,136111,107254,99.2,94.4,18.2,41,0.8,1.4,0.0,0.0,006000
1400000US36061006100,"Census Tract 61, New York County, New York",4607,63.2,36.8,50.1,53.7,57.7,47.4,21.9,73.7,6.1,18.9,1.1,21.8,15.2,11.6,2.2,186337,283084,0.7,125015,80901,207371,105139,98.1,91.4,14.8,96,1.9,1.5,0.0,9.9,006100
1400000US36061006200,"Census Tract 62, New York County, New York",4004,54.1,45.9,47.0,58.3,63.1,38.5,25.1,64.7,8.3,20.2,2.7,19.1,47.4,3.6,8.2,93214,125648,3.6,46714,51887,74815,74167,92.1,73.5,24.1,322,7.9,5.3,10.7,13.6,006200
1400000US36061006300,"Census Tract 63, New York County, New York",5852,67.3,32.7,62.0,88.9,73.7,59.0,25.5,80.6,2.5,15.9,1.0,22.9,19.2,10.4,3.1,137072,231564,4.9,127607,96868,147606,101200,96.6,86.9,29.3,218,3.4,4.2,20.8,2.4,006300
1400000US36061006400,"Census Tract 64, New York County, New York",7315,79.5,20.5,72.5,100.0,100.0,56.7,29.2,73.6,6.5,15.0,0.9,28.3,21.4,7.7,1.6,115760,145547,1.8,83767,87480,102304,95169,93.9,85.8,15.3,471,6.1,8.2,12.4,4.6,006400
1400000US36061006500,"Census Tract 65, New York County, New York",6214,68.5,31.5,62.3,89.3,100.0,52.2,23.4,65.9,5.7,23.5,3.2,21.5,17.9,9.3,1.0,106084,147945,1.0,77839,74577,106959,91382,96.0,89.6,15.2,260,4.0,4.0,24.6,5.7,006500
1400000US36061006600,"Census Tract 66, New York County, New York",9423,69.0,31.0,61.0,100.0,94.0,61.5,27.8,75.0,9.9,14.4,0.8,12.2,21.1,3.4,4.1,70440,103090,13.3,63909,81559,111760,92172,98.2,72.6,38.1,187,1.8,1.1,0.0,11.3,006600
1400000US36061006700,"Census Tract 67, New York County, New York",5044,80.2,19.8,78.4,100.0,100.0,47.2,25.2,70.6,5.3,21.8,1.6,25.6,16.0,13.2,0.0,102964,167319,2.5,111598,79696,107758,84392,94.3,84.2,17.2,301,5.7,6.5,6.6,6.7,006700
1400000US36061006800,"Census Tract 68, New York County, New York",7360,70.0,30.0,65.5,100.0,80.2,51.5,22.1,69.7,5.6,22.1,2.6,22.1,17.4,5.1,0.6,123195,192476,7.1,93653,79461,126442,91290,97.8,86.5,14.5,168,2.2,0.0,31.3,0.0,006800
1400000US36061006900,"Census Tract 69, New York County, New York",2254,68.9,31.1,63.1,61.4,40.9,48.0,28.2,76.8,4.7,17.6,0.9,27.2,16.9,8.9,0.3,209722,346331,0.9,162738,104886,"250,000+",102500,98.5,93.2,14.6,38,1.5,2.2,0.0,1.6,006900
1400000US36061007000,"Census Tract 70, New York County, New York",7588,73.3,26.7,70.5,66.7,75.6,39.8,24.0,84.0,3.0,10.1,0.4,32.3,21.3,5.1,5.9,112971,141156,2.3,83118,84862,120727,90500,94.0,87.2,15.0,497,6.0,5.2,0.0,18.0,007000
1400000US36061007100,"Census Tract 71, New York County, New York",5155,75.6,24.4,69.9,94.4,94.5,51.0,25.3,77.1,6.0,15.8,1.2,29.1,17.6,4.5,3.5,145350,214144,0.4,124287,103056,133953,107353,97.2,86.1,21.1,154,2.8,2.6,0.0,13.3,007100
1400000US36061007200,"Census Tract 72, New York County, New York",7012,77.6,22.4,67.4,3.3,76.8,51.9,24.9,69.9,6.2,20.8,0.5,28.2,12.4,8.5,0.7,110522,143786,2.3,86345,86182,95011,86723,97.2,88.2,12.6,212,2.8,3.4,2.4,3.2,007200
1400000US36061007300,"Census Tract 73, New York County, New York",5429,79.8,20.2,68.7,58.6,65.3,61.3,26.7,79.1,4.6,14.7,1.5,35.5,17.5,10.0,0.0,101269,152145,3.5,97942,77908,106826,79592,94.2,78.2,22.3,340,5.8,5.3,42.4,0.0,007300
1400000US36061007400,"Census Tract 74, New York County, New York",3905,75.7,24.3,62.3,91.1,100.0,36.4,22.3,74.3,6.1,16.1,0.6,25.7,15.1,4.4,0.5,151528,218822,1.2,123677,96746,155921,96917,98.8,96.5,10.6,50,1.2,1.0,0.0,4.1,007400
1400000US36061007500,"Census Tract 75, New York County, New York",3320,80.1,19.9,71.2,60.1,48.6,48.9,26.4,79.9,6.5,13.6,0.0,22.2,18.0,14.4,0.6,137993,213855,3.3,132313,105885,182372,101360,97.0,82.0,25.3,112,3.0,4.7,0.0,1.0,007500
1400000US36061007600,"Census Tract 76, New York County, New York",1867,80.2,19.8,72.9,100.0,45.5,44.4,22.7,78.4,3.2,17.9,0.0,31.6,12.5,8.4,0.6,115139,163511,3.5,95622,86473,141288,82100,97.4,91.3,12.8,52,2.6,2.7,0.0,5.6,007600
1400000US36061007700,"Census Tract 77, New York County, New York",5752,80.5,19.5,72.0,34.8,52.1,56.4,23.6,69.2,4.4,21.9,1.8,29.1,10.8,8.2,3.7,151438,226615,3.7,137602,102996,157929,121008,95.7,84.9,19.9,264,4.3,3.1,0.0,19.5,007700
1400000US36061007800,"Census Tract 78, New York County, New York",8110,79.1,20.9,68.3,55.4,69.4,32.9,27.9,69.8,7.0,19.8,1.2,27.1,15.4,7.9,2.0,130000,194221,2.0,106496,84669,98611,100053,96.1,90.6,12.1,346,3.9,2.0,9.6,10.3,007800
1400000US36061007900,"Census Tract 79, New York County, New York",3815,60.7,39.3,47.9,44.8,29.4,44.8,29.0,70.2,6.3,22.3,1.3,23.9,7.6,12.8,2.1,87384,216163,7.7,123169,69866,"250,000+",85833,98.9,85.6,25.1,46,1.1,0.7,12.0,2.7,007900
1400000US36061008000,"Census Tract 80, New York County, New York",4650,76.1,23.9,68.2,75.0,89.1,32.9,23.4,75.4,3.0,18.9,0.0,26.4,13.7,6.6,2.7,126053,185173,0.6,114237,96212,123750,86282,96.8,85.6,25.4,158,3.2,2.9,46.0,7.4,008000
1400000US36061008100,"Census Tract 81, New York County, New York",7285,76.7,23.3,70.6,100.0,100.0,58.6,25.9,74.3,6.7,17.9,0.0,22.8,15.7,2.6,4.4,132332,216035,3.3,130123,88607,132946,104115,97.7,89.3,21.2,180,2.3,1.0,43.2,6.1,008100
1400000US36061008200,"Census Tract 82, New York County, New York",2965,83.6,16.4,77.8,100.0,90.6,33.8,24.2,71.4,4.6,21.6,2.4,26.0,8.0,8.2,1.4,134429,202916,1.6,131222,127025,137981,103355,97.6,89.0,21.8,78,2.4,3.5,0.0,0.0,008200
1400000US36061008300,"Census Tract 83, New York County, New York",3529,71.7,28.3,57.2,100.0,68.0,61.4,25.2,56.3,13.2,29.0,1.5,18.6,17.3,16.2,0.0,63588,111169,22.6,62677,53179,101377,71111,86.5,54.0,36.5,518,13.5,12.7,68.2,6.1,008300
1400000US36061008400,"Census Tract 84, New York County, New York",1834,78.5,21.5,65.9,78.3,100.0,51.7,21.5,73.9,4.1,18.6,0.4,28.7,10.0,0.7,3.7,142721,175041,0.0,92852,100152,116250,100074,97.4,93.9,8.1,51,2.6,2.9,21.2,0.0,008400
1400000US36061008601,"Census Tract 86.01, New York County, New York",2762,82.0,18.0,72.7,70.0,36.1,40.6,26.1,76.9,1.2,21.1,0.8,23.3,13.6,1.6,8.1,150962,209922,1.4,98478,89432,99766,90208,95.0,91.3,9.1,152,5.0,5.4,20.6,1.6,008601
1400000US36061008602,"Census Tract 86.02, New York County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,008602
1400000US36061008603,"Census Tract 86.03, New York County, New York",3835,70.8,29.2,63.3,41.6,70.6,27.1,26.9,83.7,1.0,14.1,1.2,26.9,20.0,6.0,5.1,168245,292440,0.7,169073,116037,149000,148125,99.4,85.1,35.4,28,0.6,0.7,11.3,0.0,008603
1400000US36061008700,"Census Tract 87, New York County, New York",6528,84.9,15.1,83.8,87.2,83.2,62.3,25.4,68.6,5.6,22.9,2.3,18.2,18.6,5.9,3.3,160987,231785,8.6,134539,100862,141292,101121,96.7,88.6,16.3,236,3.3,3.9,0.0,0.0,008700
1400000US36061008800,"Census Tract 88, New York County, New York",6603,73.4,26.6,62.1,69.7,56.6,29.5,33.1,73.6,2.8,17.7,5.9,32.7,16.8,3.8,3.6,115462,162096,1.3,99113,88977,143190,90890,95.8,85.9,29.4,309,4.2,3.7,12.8,7.4,008800
1400000US36061008900,"Census Tract 89, New York County, New York",4631,76.4,23.6,69.8,40.7,43.5,49.3,28.6,72.6,7.9,13.9,3.2,27.2,13.7,11.6,2.4,103676,185133,7.9,99423,82145,103648,93824,96.9,80.2,27.6,168,3.1,3.7,11.1,0.8,008900
1400000US36061009000,"Census Tract 90, New York County, New York",7120,78.4,21.6,72.3,75.1,80.9,44.3,28.6,74.7,2.8,20.9,0.0,29.1,12.8,3.3,3.9,136514,179962,1.6,113399,96433,126865,97188,98.1,89.3,23.1,143,1.9,1.9,0.0,0.0,009000
1400000US36061009100,"Census Tract 91, New York County, New York",5811,81.6,18.4,76.7,61.3,44.2,47.2,23.4,70.8,5.2,20.2,3.2,24.1,11.6,9.7,0.0,121183,209038,9.2,131205,105760,143295,93179,97.6,82.5,19.1,152,2.4,2.5,33.3,0.0,009100
1400000US36061009200,"Census Tract 92, New York County, New York",1540,83.3,16.7,67.0,56.4,100.0,36.6,22.9,71.9,1.4,24.5,0.0,25.8,8.4,8.7,0.0,126042,184615,4.0,126599,103088,153750,88295,97.3,88.0,17.1,43,2.7,3.5,0.0,1.8,009200
1400000US36061009300,"Census Tract 93, New York County, New York",8432,69.9,30.1,53.5,56.1,61.0,54.5,28.0,55.2,18.4,19.3,6.0,23.9,18.4,15.9,1.4,64967,122782,13.5,71605,56430,78109,77772,96.8,72.5,34.6,291,3.2,4.0,0.0,9.5,009300
1400000US36061009400,"Census Tract 94, New York County, New York",54,92.6,7.4,90.9,-,-,14.0,20.5,60.0,26.0,14.0,0.0,28.0,0.0,26.0,0.0,-,153311,0.0,103570,116389,198333,92500,75.9,68.5,7.4,13,24.1,26.0,-,-,009400
1400000US36061009500,"Census Tract 95, New York County, New York",2915,53.7,46.3,36.9,38.5,79.3,34.9,22.3,67.8,7.9,21.8,1.9,24.8,11.9,8.7,3.7,142700,237668,6.0,90943,84811,144861,86908,95.2,91.7,11.0,153,4.8,4.4,30.5,7.1,009500
1400000US36061009600,"Census Tract 96, New York County, New York",141,97.2,2.8,100.0,-,-,25.6,22.2,75.9,0.0,24.1,0.0,21.8,2.3,2.3,0.0,144063,219880,0.0,156967,104750,126932,-,100.0,92.9,13.5,0,0.0,0.0,0.0,-,009600
1400000US36061009700,"Census Tract 97, New York County, New York",4645,58.8,41.2,52.3,4.8,82.2,55.8,32.7,55.3,14.3,25.8,4.6,21.0,24.0,15.0,7.7,55614,95268,14.0,56181,45000,63420,75703,94.2,64.7,49.9,286,5.8,9.3,15.0,11.1,009700
1400000US36061009800,"Census Tract 98, New York County, New York",6635,73.7,26.3,67.0,88.6,74.6,39.1,25.8,71.8,10.5,16.8,0.6,30.1,16.9,4.4,2.6,126500,211135,0.4,125302,103916,133333,94063,95.6,82.1,24.4,319,4.4,4.6,0.0,8.9,009800
1400000US36061009900,"Census Tract 99, New York County, New York",5341,85.1,14.9,77.9,78.6,80.1,41.0,28.0,71.7,5.8,20.7,1.5,29.2,10.7,10.2,1.0,128827,218285,5.2,137057,105547,131753,104596,93.9,85.4,10.3,354,6.1,4.2,39.1,16.6,009900
1400000US36061010000,"Census Tract 100, New York County, New York",1648,82.3,17.7,76.8,100.0,100.0,49.5,25.6,67.9,8.0,23.9,0.0,31.4,8.5,9.8,0.0,94938,167687,2.6,110849,88854,125119,91109,96.2,88.6,15.2,67,3.8,2.4,0.0,24.5,010000
1400000US36061010100,"Census Tract 101, New York County, New York",1236,80.8,19.2,58.0,37.5,48.0,51.4,26.7,76.3,8.4,12.4,1.4,37.3,9.2,3.2,1.5,135000,181507,3.3,120306,90000,136458,90781,95.6,80.6,17.7,56,4.4,3.8,28.8,0.0,010100
1400000US36061010200,"Census Tract 102, New York County, New York",83,77.1,22.9,53.8,100.0,-,32.8,26.5,89.1,4.7,6.3,0.0,28.1,37.5,10.9,0.0,128750,125849,0.0,65593,76500,76250,156250,100.0,96.0,14.0,0,0.0,0.0,-,0.0,010200
1400000US36061010300,"Census Tract 103, New York County, New York",1883,79.8,20.2,66.2,28.9,61.3,50.9,27.2,71.7,3.1,22.9,2.3,22.2,16.6,3.1,0.5,101218,128314,2.2,80634,77469,101270,75844,97.1,92.6,9.0,57,2.9,3.2,0.0,3.1,010300
1400000US36061010400,"Census Tract 104, New York County, New York",876,71.9,28.1,62.2,15.2,100.0,33.9,28.9,71.0,7.5,19.1,2.3,20.6,7.7,7.0,6.8,125156,218038,2.1,136676,79934,131250,69474,99.9,85.0,32.9,1,0.1,0.0,4.3,0.0,010400
1400000US36061010601,"Census Tract 106.01, New York County, New York",6794,57.1,42.9,48.1,65.8,64.8,25.9,24.9,71.2,1.4,25.3,1.2,33.3,11.2,2.4,2.3,154425,311402,0.5,194593,155160,181982,215096,99.4,79.2,45.8,42,0.6,1.5,0.0,0.0,010601
1400000US36061010602,"Census Tract 106.02, New York County, New York",3824,79.0,21.0,70.4,75.4,49.3,27.0,25.0,82.2,4.7,11.6,0.3,14.2,48.5,3.5,2.2,151250,197155,1.8,95048,82333,107188,93393,99.2,92.9,15.0,36,0.8,1.3,0.0,0.0,010602
1400000US36061010800,"Census Tract 108, New York County, New York",8248,77.4,22.6,69.1,79.6,50.5,53.9,27.6,74.5,6.6,17.1,0.9,26.6,22.1,11.0,0.8,145529,240961,0.9,132400,95851,158550,86793,99.4,91.0,19.0,53,0.6,1.0,0.0,0.0,010800
1400000US36061010900,"Census Tract 109, New York County, New York",161,88.8,11.2,67.2,100.0,33.3,30.9,20.5,62.1,0.0,30.7,7.1,22.9,8.6,3.6,0.0,166359,189578,0.0,103327,118472,139000,108250,94.0,94.0,6.0,11,6.0,0.0,0.0,64.7,010900
1400000US36061011000,"Census Tract 110, New York County, New York",6159,79.2,20.8,71.4,89.5,98.1,54.8,26.1,66.4,10.1,20.3,1.6,18.7,22.3,9.2,1.0,116537,177514,7.2,103253,89920,104185,101633,95.0,82.2,21.0,345,5.0,3.5,27.4,15.0,011000
1400000US36061011100,"Census Tract 111, New York County, New York",4568,71.0,29.0,65.8,63.4,46.3,48.0,30.9,60.5,18.2,20.0,1.3,26.5,23.0,7.4,3.1,100813,133931,6.6,78593,76588,105565,74537,95.1,84.2,18.2,238,4.9,4.3,57.6,7.9,011100
1400000US36061011201,"Census Tract 112.01, New York County, New York",772,71.2,28.8,69.6,13.9,81.3,39.9,22.0,65.2,3.9,27.6,1.5,26.3,10.4,3.5,2.0,138235,266654,1.3,156046,86979,179063,86979,97.7,82.2,27.9,19,2.3,3.4,30.8,0.0,011201
1400000US36061011202,"Census Tract 112.02, New York County, New York",350,59.4,40.6,43.7,0.0,46.7,23.5,21.4,83.8,0.0,16.2,0.0,13.2,13.7,3.4,2.9,145208,277072,0.0,151665,61250,100625,-,98.3,80.4,53.7,6,1.7,4.1,0.0,0.0,011202
1400000US36061011203,"Census Tract 112.03, New York County, New York",1049,77.0,23.0,70.3,100.0,100.0,27.0,22.6,75.0,4.4,20.6,0.0,23.8,10.8,4.0,5.8,128793,232439,2.5,132688,95500,130208,125179,94.9,88.6,18.1,59,5.1,6.4,29.0,3.5,011203
